token_id,form,lemma,method,resolved_entity
109709,ἡτοίμασται,ἑτοιμάζω,LLM,IMPERSONAL_OR_NONE
109730,οἴδατε,οἶδα,LLM,DISCIPLES
109749,ἐστιν,εἰμί#1,LLM,IMPERSONAL_OR_NONE
109799,ἔρχονται,ἔρχομαι,HEURISTIC,ΥἹΌΣ
109834,ἐστιν,εἰμί#1,HEURISTIC,ΥἹΌΣ
109836,ἤρξατο,ἄρχω,HEURISTIC,ΥἹΌΣ
109845,ἐλέησόν,ἐλεέω,LLM,IESOUS
109853,σιωπήσῃ,σιωπάω,HEURISTIC,ΠΟΛΎΣ
109864,ἐλέησόν,ἐλεέω,LLM,IESOUS
109873,φωνήσατε,φωνέω,LLM,CROWD
109877,φωνοῦσιν,φωνέω,HEURISTIC,IESOUS
109883,θάρσει,θαρσέω,LLM,BARTIMAEUS
109885,ἔγειρε,ἐγείρω,LLM,BARTIMAEUS
109887,φωνεῖ,φωνέω,HEURISTIC,IESOUS
109911,θέλεις,ἐθέλω,LLM,BARTIMAEUS
109912,ποιήσω,ποιέω,LLM,IESOUS
109923,ἀναβλέψω,ἀναβλέπω,LLM,BARTIMAEUS
109931,ὕπαγε,ὑπάγω,LLM,BARTIMAEUS
109941,ἀνέβλεψεν,ἀναβλέπω,HEURISTIC,ΠΊΣΤΙΣ
109944,ἠκολούθει,ἀκολουθέω,HEURISTIC,ΠΊΣΤΙΣ
109952,ἐγγίζουσιν,ἐγγίζω,HEURISTIC,ΠΊΣΤΙΣ
109964,ἀποστέλλει,ἀποστέλλω,HEURISTIC,ΠΊΣΤΙΣ
109970,λέγει,λέγω,HEURISTIC,ΠΊΣΤΙΣ
109973,ὑπάγετε,ὑπάγω,LLM,TWO_DISCIPLES
109986,εὑρήσετε,εὑρίσκω,LLM,TWO_DISCIPLES
109997,λύσατε,λύω,LLM,DISCIPLES
110000,φέρετε,φέρω,LLM,DISCIPLES
734559,ποιεῖτε,ποιέω,LLM,DISCIPLES
734561,εἴπατε,λέγω,LLM,DISCIPLES
734570,ἀποστέλλει,ἀποστέλλω,HEURISTIC,ΚΎΡΙΟΣ
110028,ἀπῆλθον,ἀπέρχομαι,HEURISTIC,ΚΎΡΙΟΣ
110030,εὗρον,εὑρίσκω,HEURISTIC,ΚΎΡΙΟΣ
110043,λύουσιν,λύω,HEURISTIC,ΚΎΡΙΟΣ
110055,ποιεῖτε,ποιέω,LLM,DISCIPLES
110070,ἀφῆκαν,ἀφίημι,HEURISTIC,IESOUS
110074,φέρουσιν,φέρω,HEURISTIC,IESOUS
110082,ἐπιβάλλουσιν,ἐπιβάλλω,HEURISTIC,IESOUS
110089,ἐκάθισεν,καθίζω,HEURISTIC,IESOUS
110144,εἰσῆλθεν,εἰσέρχομαι,HEURISTIC,ΒΑΣΙΛΕΊΑ
110161,ἐξῆλθεν,ἐξέρχομαι,HEURISTIC,ὭΡΑ
110175,ἐπείνασεν,πεινάω,HEURISTIC,ΑΥ̓ΤΌΣ
110185,ἦλθεν,ἔρχομαι,HEURISTIC,ΑΥ̓ΤΌΣ
110189,εὑρήσει,εὑρίσκω,HEURISTIC,ΑΥ̓ΤΌΣ
110198,εὗρεν,εὑρίσκω,HEURISTIC,ΑΥ̓ΤΌΣ
110212,εἶπεν,λέγω,HEURISTIC,ΚΑΙΡΌΣ
110232,ἔρχονται,ἔρχομαι,HEURISTIC,ΜΑΘΗΤΉΣ
110241,ἤρξατο,ἄρχω,HEURISTIC,ΜΑΘΗΤΉΣ
110264,κατέστρεψεν,καταστρέφω,HEURISTIC,ΜΑΘΗΤΉΣ
110268,ἤφιεν,ἀφίημι,HEURISTIC,ΜΑΘΗΤΉΣ
110278,ἐδίδασκεν,διδάσκω,HEURISTIC,ΤῚΣ
110280,ἔλεγεν,λέγω,HEURISTIC,ΤῚΣ
110284,γέγραπται,γράφω,HEURISTIC,ΤῚΣ
110312,ἐζήτουν,ζητέω,HEURISTIC,ΓΡΑΜΜΑΤΕΎΣ
110315,ἀπολέσωσιν,ἀπόλλυμι,HEURISTIC,ΓΡΑΜΜΑΤΕΎΣ
110317,ἐφοβοῦντο,φοβέω,HEURISTIC,ΓΡΑΜΜΑΤΕΎΣ
110334,ἐγένετο,γίγνομαι,HEURISTIC,ὌΧΛΟΣ
110336,ἐξεπορεύοντο,ἐκπορεύομαι,HEURISTIC,ὌΧΛΟΣ
110344,εἶδον,ὁράω,HEURISTIC,ὌΧΛΟΣ
110360,ἴδε,ὁράω,LLM,IESOUS
110364,κατηράσω,καταράομαι,LLM,IESOUS
110374,ἔχετε,ἔχω,LLM,DISCIPLES
110379,λέγω,λέγω,LLM,IESOUS
110389,ἄρθητι,ἀείρω,LLM,IMPERSONAL_OR_NONE
110391,βλήθητι,βάλλω,LLM,IMPERSONAL_OR_NONE
110398,διακριθῇ,διακρίνω,HEURISTIC,ὍΣ
110405,πιστεύῃ,πιστεύω,LLM,IMPERSONAL_OR_NONE
110408,λαλεῖ,λαλέω,LLM,IMPERSONAL_OR_NONE
110411,ἔσται,εἰμί#1,LLM,IMPERSONAL_OR_NONE
110416,λέγω,λέγω,LLM,IESOUS
110421,προσεύχεσθε,προσεύχομαι,LLM,DISCIPLES
110423,αἰτεῖσθε,αἰτέω,LLM,DISCIPLES
110425,πιστεύετε,πιστεύω,LLM,DISCIPLES
110427,ἐλάβετε,λαμβάνω,LLM,DISCIPLES
110430,ἔσται,εἰμί#1,HEURISTIC,ΛΑΛΈΩ
110435,στήκετε,στήκω,LLM,DISCIPLES
110438,ἀφίετε,ἀφίημι,LLM,DISCIPLES
110441,ἔχετε,ἔχω,LLM,DISCIPLES
110461,ἔρχονται,ἔρχομαι,HEURISTIC,ΠΑΤΉΡ
110484,ἔλεγον,λέγω,HEURISTIC,ΠΡΈΣΒΥΣ
110491,ποιεῖς,ποιέω,LLM,IESOUS
110502,ποιῇς,ποιέω,LLM,IESOUS
110510,ἐπερωτήσω,ἐπερωτάω,LLM,IESOUS
110516,ἀποκρίθητέ,ἀποκρίνω,LLM,JEWISH_LEADERS
110520,ἐρῶ,λέγω,LLM,IESOUS
110526,ποιῶ,ποιέω,LLM,IESOUS
110539,ἀποκρίθητέ,ἀποκρίνω,LLM,CHIEF_PRIESTS_SCRIBES_ELDERS
110543,διελογίζοντο,διαλογίζομαι,HEURISTIC,ΒΆΠΤΙΣΜΑ
110549,εἴπωμεν,λέγω,LLM,CHIEF_PRIESTS_SCRIBES_ELDERS
110554,ἐρεῖ,λέγω,HEURISTIC,ΒΆΠΤΙΣΜΑ
110559,ἐπιστεύσατε,πιστεύω,LLM,CHIEF_PRIESTS_SCRIBES_ELDERS
110563,εἴπωμεν,λέγω,LLM,RELIGIOUS_LEADERS
110568,ἐφοβοῦντο,φοβέω,HEURISTIC,ΒΆΠΤΙΣΜΑ
110580,ἦν,εἰμί#1,HEURISTIC,ἍΠΑΣ
110586,λέγουσιν,λέγω,HEURISTIC,ἍΠΑΣ
110589,οἴδαμεν,οἶδα,LLM,CHIEF_PRIESTS_SCRIBES_ELDERS
110605,ποιῶ,ποιέω,LLM,IESOUS
110608,ἤρξατο,ἄρχω,HEURISTIC,ἘΓΏ
110619,περιέθηκεν,περιτίθημι,HEURISTIC,ἌΝΘΡΩΠΟΣ
110622,ὤρυξεν,ὀρύσσω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110625,ᾠκοδόμησεν,οἰκοδομέω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110629,ἐξέδετο,ἐκδίδωμι,HEURISTIC,ἌΝΘΡΩΠΟΣ
110634,ἀπεδήμησεν,ἀποδημέω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110637,ἀπέστειλεν,ἀποστέλλω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110649,λάβῃ,λαμβάνω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110659,ἔδειραν,δέρω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110661,ἀπέστειλαν,ἀποστέλλω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110666,ἀπέστειλεν,ἀποστέλλω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110673,ἐκεφαλίωσαν,κεφαλιόω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110675,ἠτίμασαν,ἀτιμάζω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110679,ἀπέστειλεν,ἀποστέλλω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110682,ἀπέκτειναν,ἀποκτείνω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110698,εἶχεν,ἔχω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110703,ἀπέστειλεν,ἀποστέλλω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110710,ἐντραπήσονται,ἐντρέπω,HEURISTIC,ἌΝΘΡΩΠΟΣ
110729,ἀποκτείνωμεν,ἀποκτείνω,LLM,TENANTS
110740,ἀπέκτειναν,ἀποκτείνω,HEURISTIC,ΚΛΗΡΟΝΟΜΊΑ
110744,ἐξέβαλον,ἐκβάλλω,HEURISTIC,ΚΛΗΡΟΝΟΜΊΑ
110757,ἐλεύσεται,ἔρχομαι,HEURISTIC,ΚΎΡΙΟΣ
110759,ἀπολέσει,ἀπόλλυμι,HEURISTIC,ΚΎΡΙΟΣ
110764,δώσει,δίδωμι,HEURISTIC,ΚΎΡΙΟΣ
110773,ἀνέγνωτε,ἀναγιγνώσκω,LLM,CHIEF_PRIESTS_SCRIBES_ELDERS
110792,ἔστιν,εἰμί#1,HEURISTIC,ΟὟΤΟΣ
110799,ἐζήτουν,ζητέω,HEURISTIC,ΟὟΤΟΣ
110804,ἐφοβήθησαν,φοβέω,HEURISTIC,ΟὟΤΟΣ
110808,ἔγνωσαν,γιγνώσκω,HEURISTIC,ΟὟΤΟΣ
110815,εἶπεν,λέγω,HEURISTIC,ΟὟΤΟΣ
110820,ἀπῆλθον,ἀπέρχομαι,HEURISTIC,ΟὟΤΟΣ
110823,ἀποστέλλουσιν,ἀποστέλλω,HEURISTIC,ΟὟΤΟΣ
110834,ἀγρεύσωσιν,ἀγρεύω,HEURISTIC,ΟὟΤΟΣ
110839,λέγουσιν,λέγω,HEURISTIC,ΟὟΤΟΣ
110844,οἴδαμεν,οἶδα,LLM,PHARISEES_AND_HERODIANS
110847,εἶ,εἰμί#1,LLM,IESOUS
110850,μέλει,μέλει,HEURISTIC,ΟὟΤΟΣ
110857,βλέπεις,βλέπω,LLM,IESOUS
110869,διδάσκεις,διδάσκω,LLM,IESOUS
110871,ἔξεστιν,ἔξεστι,HEURISTIC,ΟὟΤΟΣ
110878,δῶμεν,δίδωμι,LLM,PHARISEES_AND_HERODIANS
110881,δῶμεν,δίδωμι,LLM,PHARISEES_AND_HERODIANS
110894,πειράζετε,πειράζω,LLM,PHARISEES_AND_HERODIANS
110896,φέρετέ,φέρω,LLM,PHARISEES_AND_HERODIANS
110900,ἴδω,ὁράω,LLM,IESOUS
110907,λέγει,λέγω,HEURISTIC,Ὁ
110933,ἀπόδοτε,ἀποδίδωμι,LLM,PHARISEES_AND_HERODIANS
110943,ἐξεθαύμαζον,θαυμάζω,HEURISTIC,IESOUS
110960,ἐπηρώτων,ἐπερωτάω,HEURISTIC,ἈΝΆΣΤΑΣΙΣ
110975,καταλίπῃ,καταλείπω,HEURISTIC,ἈΔΕΛΦΌΣ
110979,ἀφῇ,ἀφίημι,HEURISTIC,ἈΔΕΛΦΌΣ
110990,ἐξαναστήσῃ,ἐξανίστημι,HEURISTIC,ἈΔΕΛΦΌΣ
111009,ἀφῆκεν,ἀφίημι,HEURISTIC,ΠΡΩ͂ΤΟΣ
111019,ἀπέθανεν,ἀποθνῄσκω,HEURISTIC,ΔΕΎΤΕΡΟΣ
111048,ἀναστῶσιν,ἀνίστημι,HEURISTIC,ΓΥΝΉ
111052,ἔσται,εἰμί#1,HEURISTIC,ΓΥΝΉ
111070,πλανᾶσθε,πλανάω,LLM,SADDUCEES
111085,ἀναστῶσιν,ἀνίστημι,HEURISTIC,IESOUS
111088,γαμοῦσιν,γαμέω,HEURISTIC,IESOUS
111090,γαμίζονται,γαμίζω,HEURISTIC,IESOUS
111093,εἰσὶν,εἰμί#1,LLM,RESURRECTED_PEOPLE
111106,ἐγείρονται,ἐγείρω,LLM,NEKROI
111108,ἀνέγνωτε,ἀναγιγνώσκω,LLM,SADDUCEES
111137,ἔστιν,εἰμί#1,HEURISTIC,ἘΓΏ
111144,πλανᾶσθε,πλανάω,LLM,SADDUCEES
111159,ἀπεκρίθη,ἀποκρίνω,HEURISTIC,ΕἿΣ
111176,ἐστίν,εἰμί#1,HEURISTIC,IESOUS
756915,ἄκουε,ἀκούω,LLM,ISRAEL
756925,ἀγαπήσεις,ἀγαπάω,LLM,IMPERSONAL_OR_NONE
111222,ἀγαπήσεις,ἀγαπάω,LLM,IMPERSONAL_OR_NONE
111248,εἶπες,λέγω,LLM,IESOUS
111251,ἐστιν,εἰμί#1,HEURISTIC,ΓΡΑΜΜΑΤΕΎΣ
111300,ἀπεκρίθη,ἀποκρίνω,HEURISTIC,IESOUS
111307,εἶ,εἰμί#1,LLM,SCRIBE
111358,κάθου,κάθημαι,LLM,IESOUS
111364,θῶ,τίθημι,LLM,THEOS
111382,ἐστιν,εἰμί#1,HEURISTIC,ΔΑΥΊΔ
111398,ἔλεγεν,λέγω,HEURISTIC,ὌΧΛΟΣ
111400,βλέπετε,βλέπω,LLM,CROWD
111446,ἐθεώρει,θεωρέω,HEURISTIC,ΟὟΤΟΣ
111480,εἶπεν,λέγω,HEURISTIC,ὍΣ
111484,λέγω,λέγω,LLM,IESOUS
111517,εἶχεν,ἔχω,LLM,WIDOW
111541,ἴδε,ὁράω,LLM,IESOUS
111554,βλέπεις,βλέπω,LLM,DISCIPLE
111597,εἰπὸν,λέγω,LLM,IESOUS
111621,βλέπετε,βλέπω,LLM,DISCIPLES
111637,εἰμι,εἰμί#1,LLM,FALSE_MESSIAHS
111641,πλανήσουσιν,πλανάω,HEURISTIC,ΠΟΛΎΣ
111645,ἀκούσητε,ἀκούω,LLM,DISCIPLES
111652,θροεῖσθε,θροέω,LLM,DISCIPLES
111654,δεῖ,δεῖ,HEURISTIC,ΠΟΛΎΣ
111689,παραδώσουσιν,παραδίδωμι,HEURISTIC,ὙΜΕΙ͂Σ
111696,δαρήσεσθε,δέρω,LLM,DISCIPLES
111702,σταθήσεσθε,ἵστημι,LLM,DISCIPLES
111716,δεῖ,δεῖ,HEURISTIC,ὙΜΕΙ͂Σ
111723,ἄγωσιν,ἄγω,HEURISTIC,ΕΥ̓ΑΓΓΈΛΙΟΝ
111728,προμεριμνᾶτε,προμεριμνάω,LLM,DISCIPLES
111730,λαλήσητε,λαλέω,LLM,DISCIPLES
111743,λαλεῖτε,λαλέω,LLM,DISCIPLES
111774,θανατώσουσιν,θανατόω,HEURISTIC,ΤΈΚΝΟΝ
111778,ἔσεσθε,εἰμί#1,LLM,DISCIPLES
111798,ἴδητε,ὁράω,LLM,DISCIPLES
111806,δεῖ,δεῖ,LLM,IMPERSONAL_OR_NONE
111830,εἰσελθάτω,εἰσέρχομαι,LLM,IMPERSONAL_OR_NONE
111867,προσεύχεσθε,προσεύχομαι,LLM,DISCIPLES
111871,γένηται,γίγνομαι,LLM,IMPERSONAL_OR_NONE
111898,γένηται,γίγνομαι,HEURISTIC,ΘΕΌΣ
111919,ἐξελέξατο,ἐκλέγω,LLM,THEOS
111920,ἐκολόβωσεν,κολοβόω,LLM,THEOS
111931,ἴδε,ὁράω,LLM,IMPERSONAL_OR_NONE
111936,ἴδε,ὁράω,LLM,IMPERSONAL_OR_NONE
111940,πιστεύετε,πιστεύω,LLM,DISCIPLES
111948,ποιήσουσιν,ποιέω,LLM,FALSE_CHRISTS_AND_FALSE_PROPHETS
111966,προείρηκα,προλέγω,LLM,IESOUS
112012,ὄψονται,ὁράω,HEURISTIC,ΔΎΝΑΜΙΣ
112028,ἀποστελεῖ,ἀποστέλλω,HEURISTIC,ΔΎΝΑΜΙΣ
112032,ἐπισυνάξει,ἐπισυνάγω,HEURISTIC,ΔΎΝΑΜΙΣ
112050,μάθετε,μανθάνω,LLM,DISCIPLES
112062,ἐκφύῃ,ἐκφύω,HEURISTIC,ΚΛΆΔΟΣ
112066,γινώσκετε,γιγνώσκω,LLM,DISCIPLES
112077,ἴδητε,ὁράω,LLM,DISCIPLES
112084,ἐστιν,εἰμί#1,HEURISTIC,ὙΜΕΙ͂Σ
112089,λέγω,λέγω,LLM,IESOUS
112144,βλέπετε,βλέπω,LLM,DISCIPLES
112145,ἀγρυπνεῖτε,ἀγρυπνέω,LLM,DISCIPLES
112148,οἴδατε,οἶδα,LLM,DISCIPLES
112180,γρηγορῇ,γρηγορέω,HEURISTIC,ἌΝΘΡΩΠΟΣ
112182,γρηγορεῖτε,γρηγορέω,LLM,DISCIPLES
112186,οἴδατε,οἶδα,LLM,DISCIPLES
112207,εὕρῃ,εὑρίσκω,HEURISTIC,ΚΎΡΙΟΣ
112214,λέγω,λέγω,LLM,IESOUS
112217,λέγω,λέγω,LLM,IESOUS
112219,γρηγορεῖτε,γρηγορέω,LLM,DISCIPLES
112244,ἀποκτείνωσιν,ἀποκτείνω,LLM,CHIEF_PRIESTS_AND_SCRIBES
112246,ἔλεγον,λέγω,HEURISTIC,ΓΡΑΜΜΑΤΕΎΣ
112286,κατέχεεν,καταχέω,HEURISTIC,ΓΥΝΉ
112322,ἐνεβριμοῦντο,ἐμβριμάομαι,HEURISTIC,ΜΎΡΟΝ
112330,ἄφετε,ἀφίημι,LLM,DISCIPLES
112336,παρέχετε,παρέχω,LLM,DISCIPLES
112340,ἠργάσατο,ἐργάζομαι,HEURISTIC,IESOUS
112348,ἔχετε,ἔχω,LLM,DISCIPLES
112354,θέλητε,ἐθέλω,LLM,DISCIPLES
112355,δύνασθε,δύναμαι,LLM,DISCIPLES
112363,ἔχετε,ἔχω,LLM,DISCIPLES
112366,ἔσχεν,ἔχω,HEURISTIC,IESOUS
112367,ἐποίησεν,ποιέω,HEURISTIC,IESOUS
112369,προέλαβεν,προλαμβάνω,HEURISTIC,IESOUS
112380,λέγω,λέγω,LLM,IESOUS
112417,παραδοῖ,παραδίδωμι,HEURISTIC,ἸΟΎΔΑΣ
112425,ἐπηγγείλαντο,ἐπαγγέλλομαι,LLM,CHIEF_PRIESTS
112431,ἐζήτει,ζητέω,HEURISTIC,Ὁ
112435,παραδοῖ,παραδίδωμι,HEURISTIC,Ὁ
112447,ἔθυον,θύω,HEURISTIC,Ὁ
112456,θέλεις,ἐθέλω,LLM,IESOUS
112458,ἑτοιμάσωμεν,ἑτοιμάζω,LLM,DISCIPLES
112460,φάγῃς,ἐσθίω,LLM,IESOUS
112465,ἀποστέλλει,ἀποστέλλω,HEURISTIC,ΜΑΘΗΤΉΣ
112471,λέγει,λέγω,HEURISTIC,ΜΑΘΗΤΉΣ
112474,ὑπάγετε,ὑπάγω,LLM,TWO_DISCIPLES
112487,ἀκολουθήσατε,ἀκολουθέω,LLM,DISCIPLES
112493,εἰσέλθῃ,εἰσέρχομαι,HEURISTIC,ἌΝΘΡΩΠΟΣ
112494,εἴπατε,λέγω,LLM,DISCIPLES
112515,φάγω,ἐσθίω,LLM,IESOUS
112527,ἑτοιμάσατε,ἑτοιμάζω,LLM,DISCIPLES
112535,ἦλθον,ἔρχομαι,HEURISTIC,ΜΑΘΗΤΉΣ
112540,εὗρον,εὑρίσκω,HEURISTIC,ΜΑΘΗΤΉΣ
112542,εἶπεν,λέγω,HEURISTIC,ΜΑΘΗΤΉΣ
112546,ἡτοίμασαν,ἑτοιμάζω,HEURISTIC,ΜΑΘΗΤΉΣ
112553,ἔρχεται,ἔρχομαι,HEURISTIC,ΜΑΘΗΤΉΣ
112568,λέγω,λέγω,LLM,IESOUS
112582,ἤρξαντο,ἄρχω,HEURISTIC,ΕἿΣ
112620,γέγραπται,γράφω,HEURISTIC,ΥἹΌΣ
112652,ἔκλασεν,κλάω,HEURISTIC,ΑΥ̓ΤΌΣ
112654,ἔδωκεν,δίδωμι,HEURISTIC,ΑΥ̓ΤΌΣ
112657,εἶπεν,λέγω,HEURISTIC,ΑΥ̓ΤΌΣ
112659,λάβετε,λαμβάνω,LLM,DISCIPLES
112671,ἔδωκεν,δίδωμι,HEURISTIC,ΟὟΤΟΣ
112681,εἶπεν,λέγω,HEURISTIC,ΠΑ͂Σ
112697,λέγω,λέγω,LLM,IESOUS
112703,πίω,πίνω,LLM,IESOUS
112715,πίνω,πίνω,LLM,IESOUS
112725,ἐξῆλθον,ἐξέρχομαι,HEURISTIC,ΟὟΤΟΣ
112742,γέγραπται,γράφω,HEURISTIC,ΠΑ͂Σ
112744,πατάξω,πατάσσω,LLM,THEOS
112758,προάξω,προάγω,LLM,IESOUS
112786,λέγω,λέγω,LLM,IESOUS
112810,δέῃ,δεῖ,HEURISTIC,ἘΓΏ
112817,ἀπαρνήσωμαι,ἀπαρνέομαι,LLM,PETROS
112826,ἔρχονται,ἔρχομαι,HEURISTIC,ΠΑ͂Σ
112835,λέγει,λέγω,HEURISTIC,ὌΝΟΜΑ
112840,καθίσατε,καθίζω,LLM,DISCIPLES
112843,προσεύξωμαι,προσεύχομαι,LLM,IESOUS
112846,παραλαμβάνει,παραλαμβάνω,HEURISTIC,ὌΝΟΜΑ
112857,ἤρξατο,ἄρχω,HEURISTIC,ὌΝΟΜΑ
112863,λέγει,λέγω,HEURISTIC,ὌΝΟΜΑ
112874,μείνατε,μένω,LLM,DISCIPLES
112877,γρηγορεῖτε,γρηγορέω,LLM,DISCIPLES
112882,ἔπιπτεν,πίπτω,HEURISTIC,ΨΥΧΉ
112888,προσηύχετο,προσεύχομαι,HEURISTIC,ΨΥΧΉ
112892,ἐστιν,εἰμί#1,HEURISTIC,ΨΥΧΉ
112900,ἔλεγεν,λέγω,HEURISTIC,ὭΡΑ
112910,παρένεγκε,παραφέρω,LLM,THEOS
112927,ἔρχεται,ἔρχομαι,HEURISTIC,ΣΎ
112929,εὑρίσκει,εὑρίσκω,HEURISTIC,ΣΎ
112934,λέγει,λέγω,HEURISTIC,ΣΎ
112940,καθεύδεις,καθεύδω,LLM,PETROS
112943,ἴσχυσας,ἰσχύω,LLM,PETROS
112948,γρηγορεῖτε,γρηγορέω,LLM,MATHETES
112950,προσεύχεσθε,προσεύχομαι,LLM,DISCIPLES
112954,ἔλθητε,ἔρχομαι,LLM,DISCIPLES
112971,προσηύξατο,προσεύχομαι,HEURISTIC,ΣΆΡΞ
112979,εὗρεν,εὑρίσκω,HEURISTIC,ΣΆΡΞ
112993,ᾔδεισαν,οἶδα,HEURISTIC,ὈΦΘΑΛΜΌΣ
112995,ἀποκριθῶσιν,ἀποκρίνω,HEURISTIC,ὈΦΘΑΛΜΌΣ
112999,ἔρχεται,ἔρχομαι,HEURISTIC,ὈΦΘΑΛΜΌΣ
113003,λέγει,λέγω,HEURISTIC,ὈΦΘΑΛΜΌΣ
113006,καθεύδετε,καθεύδω,LLM,DISCIPLES
113010,ἀναπαύεσθε,ἀναπαύω,LLM,DISCIPLES
113012,ἀπέχει,ἀπέχω,HEURISTIC,ὈΦΘΑΛΜΌΣ
113030,ἐγείρεσθε,ἐγείρω,LLM,DISCIPLES
113031,ἄγωμεν,ἄγω,LLM,IESOUS_AND_DISCIPLES
113080,φιλήσω,φιλέω,LLM,IOUDAS
113083,ἐστιν,εἰμί#1,HEURISTIC,ΠΑΡΑΔΊΔΩΜΙ
113085,κρατήσατε,κρατέω,LLM,CROWD
113088,ἀπάγετε,ἀπάγω,LLM,CROWD
113096,λέγει,λέγω,HEURISTIC,ΠΑΡΑΔΊΔΩΜΙ
113101,κατεφίλησεν,καταφιλέω,HEURISTIC,ΠΑΡΑΔΊΔΩΜΙ
113111,ἐκράτησαν,κρατέω,LLM,CROWD
113128,ἀφεῖλεν,ἀφαιρέω,LLM,PETROS
113143,ἐξήλθατε,ἐξέρχομαι,LLM,CROWD
113153,ἤμην,εἰμί#1,LLM,IESOUS
113163,ἐκρατήσατέ,κρατέω,LLM,CROWD
113190,κρατοῦσιν,κρατέω,HEURISTIC,ΝΕΑΝΊΣΚΟΣ
113202,ἀπήγαγον,ἀπάγω,HEURISTIC,Ὁ
113237,ἦν,εἰμί#1,HEURISTIC,PETROS
113267,ηὕρισκον,εὑρίσκω,LLM,CHIEF_PRIESTS_AND_SANHEDRIN
757439,οἰκοδομήσω,οἰκοδομέω,LLM,IESOUS
113331,ἀποκρίνῃ,ἀποκρίνω,LLM,IESOUS
113343,ἀπεκρίνατο,ἀποκρίνω,LLM,IESOUS
757467,λέγει,λέγω,HEURISTIC,ἈΡΧΙΕΡΕΎΣ
113370,εἰμι,εἰμί#1,LLM,IESOUS
113373,ὄψεσθε,ὁράω,LLM,SANHEDRIN
113403,ἔχομεν,ἔχω,LLM,SANHEDRIN
113406,ἠκούσατε,ἀκούω,LLM,SANHEDRIN
113440,προφήτευσον,προφητεύω,LLM,IESOUS
113471,λέγει,λέγω,HEURISTIC,ΕἿΣ
113488,οἶδα,οἶδα,LLM,PETROS
113490,ἐπίσταμαι,ἐπίσταμαι,LLM,PETROS
113496,ἐξῆλθεν,ἐξέρχομαι,HEURISTIC,ΣΎ
113540,εἶ,εἰμί#1,LLM,PETROS
113545,εἶ,εἰμί#1,LLM,PETROS
758860,οἶδα,οἶδα,LLM,PETROS
758865,λέγετε,λέγω,LLM,CROWD
758915,ἀπαρνήσῃ,ἀπαρνέομαι,LLM,PETROS
113591,ἔκλαιεν,κλαίω,HEURISTIC,ἈΛΈΚΤΩΡ
113616,παρέδωκαν,παραδίδωμι,HEURISTIC,ΣΥΝΈΔΡΙΟΝ
113656,ἀποκρίνῃ,ἀποκρίνω,LLM,IESOUS
113659,ἴδε,ὁράω,LLM,IESOUS
113662,κατηγοροῦσιν,κατηγορέω,HEURISTIC,PILATOS
113679,ἀπέλυεν,ἀπολύω,LLM,PILATE
113684,παρῃτοῦντο,παραιτέομαι,LLM,CROWD
113710,ἐποίει,ποιέω,HEURISTIC,ὌΧΛΟΣ
113720,θέλετε,ἐθέλω,LLM,CROWD
113721,ἀπολύσω,ἀπολύω,LLM,PILATE
113728,ἐγίνωσκεν,γιγνώσκω,HEURISTIC,PILATOS
113748,ἀπολύσῃ,ἀπολύω,LLM,PILATE
113761,θέλετε,ἐθέλω,LLM,CROWD
113762,ποιήσω,ποιέω,LLM,PILATE
113764,λέγετε,λέγω,LLM,CROWD
113775,σταύρωσον,σταυρόω,LLM,PILATOS
113786,ἐποίησεν,ποιέω,HEURISTIC,PILATOS
113794,σταύρωσον,σταυρόω,LLM,PILATOS
113812,παρέδωκεν,παραδίδωμι,LLM,PILATE
113817,σταυρωθῇ,σταυρόω,LLM,IESOUS
113833,συνκαλοῦσιν,συγκαλέω,LLM,SOLDIERS
113839,ἐνδιδύσκουσιν,ἐνδιδύσκω,HEURISTIC,ὍΣ
113843,περιτιθέασιν,περιτίθημι,HEURISTIC,ὍΣ
113850,ἤρξαντο,ἄρχω,HEURISTIC,ὍΣ
113854,χαῖρε,χαίρω,LLM,IESOUS
113861,ἔτυπτον,τύπτω,HEURISTIC,ὍΣ
113867,ἐνέπτυον,ἐμπτύω,HEURISTIC,ὍΣ
113874,προσεκύνουν,προσκυνέω,HEURISTIC,ὍΣ
113879,ἐνέπαιξαν,ἐμπαίζω,HEURISTIC,ὍΣ
113882,ἐξέδυσαν,ἐκδύω,HEURISTIC,ὍΣ
113887,ἐνέδυσαν,ἐνδύω,HEURISTIC,ὍΣ
113894,ἐξάγουσιν,ἐξάγω,HEURISTIC,ὍΣ
113897,σταυρώσουσιν,σταυρόω,HEURISTIC,ὍΣ
